Normalized to 1000 kWh		Metal 1 (smoother)	Metal 2 (more fluctuation)	Warehouse
	23:45	83.27645254	13.64109098	29.57086834
	00:00	83.57386844	13.79788513	29.57086834
21.08.2010	00:15	80.00487762	13.95467928	28.79268759
	00:30	79.70746172	13.32750268	30.34904908
	00:45	80.59970942	12.70032608	29.57086834
	01:00	79.41004582	12.38673779	28.79268759
	01:15	79.41004582	12.22994364	29.57086834
	01:30	80.59970942	12.54353194	25.67996461
	01:45	82.68162074	12.22994364	27.2363261
	02:00	80.89712533	12.07314949	26.45814535
	02:15	78.22038221	11.28917874	25.67996461
	02:30	77.0307186	12.07314949	26.45814535
	02:45	80.59970942	12.07314949	26.45814535
	03:00	82.38420484	12.07314949	26.45814535
	03:15	81.49195713	11.60276704	26.45814535
	03:30	79.41004582	12.07314949	28.79268759
	03:45	81.49195713	11.91635534	28.79268759
	04:00	81.49195713	12.07314949	30.34904908
	04:15	79.11262991	12.07314949	31.12722983
	04:30	77.0307186	12.22994364	31.12722983
	04:45	74.94880729	12.07314949	31.12722983
	05:00	66.02633023	14.58185588	31.90541057
	05:15	64.24183482	31.04524154	34.23995281
	05:30	62.75475531	31.98600644	35.7963143
	05:45	43.72013758	33.08356548	37.35267579
	06:00	27.06484708	62.09048308	35.01813356
	06:15	24.98293576	66.32392511	34.23995281
	06:30	24.98293576	71.96851448	28.01450685
	06:45	24.38810396	72.59569108	28.79268759
	07:00	25.57776757	71.96851448	25.67996461
	07:15	24.38810396	65.22636607	23.34542237
	07:30	25.28035166	65.85354266	23.34542237
	07:45	24.38810396	68.5190432	23.34542237
	08:00	26.17259937	68.36224905	21.01088013
	08:15	25.57776757	70.24377884	24.12360312
	08:30	26.47001527	68.98942565	23.34542237
	08:45	25.87518347	71.81172033	23.34542237
	09:00	26.76743117	71.81172033	23.34542237
	09:15	26.17259937	71.81172033	23.34542237
	09:30	26.47001527	71.65492618	22.56724163
	09:45	26.76743117	65.53995436	22.56724163
	10:00	27.06484708	65.06957192	25.67996461
	10:15	27.06484708	69.93019054	25.67996461
	10:30	26.76743117	70.08698469	25.67996461
	10:45	27.06484708	69.77339639	26.45814535
	11:00	27.36226298	68.36224905	25.67996461
	11:15	27.36226298	66.63751341	24.90178386
	11:30	27.65967888	64.44239532	24.90178386
	11:45	28.25451068	66.79430756	26.45814535
	12:00	27.65967888	66.48071926	26.45814535
	12:15	26.76743117	61.14971819	27.2363261
	12:30	27.36226298	61.93368893	26.45814535
	12:45	26.47001527	61.46330648	25.67996461
	13:00	28.25451068	65.06957192	21.78906088
	13:15	27.65967888	47.8222155	21.01088013
	13:30	27.06484708	29.0069176	21.01088013
	13:45	27.36226298	14.89544417	21.78906088
	14:00	27.06484708	14.11147343	22.56724163
	14:15	27.36226298	13.64109098	24.12360312
	14:30	27.95709478	14.11147343	24.90178386
	14:45	27.36226298	13.79788513	21.01088013
	15:00	26.47001527	13.95467928	20.23269939
	15:15	25.87518347	13.95467928	20.23269939
	15:30	26.17259937	13.79788513	21.01088013
	15:45	26.76743117	13.79788513	20.23269939
	16:00	26.47001527	14.26826758	20.23269939
	16:15	25.57776757	13.48429683	21.01088013
	16:30	26.47001527	14.11147343	20.23269939
	16:45	27.06484708	14.58185588	20.23269939
	17:00	26.47001527	15.36582662	21.01088013
	17:15	25.87518347	15.20903247	20.23269939
	17:30	26.76743117	16.62017981	20.23269939
	17:45	26.47001527	14.58185588	19.45451864
	18:00	26.76743117	14.58185588	19.45451864
	18:15	26.17259937	14.58185588	20.23269939
	18:30	26.17259937	15.83620907	19.45451864
	18:45	26.17259937	14.58185588	21.78906088
	19:00	26.47001527	13.64109098	20.23269939
	19:15	26.47001527	13.17070853	19.45451864
	19:30	26.47001527	13.79788513	19.45451864
	19:45	26.17259937	13.17070853	19.45451864
	20:00	26.17259937	14.26826758	19.45451864
	20:15	26.76743117	13.01391438	19.45451864
	20:30	25.87518347	14.58185588	20.23269939
	20:45	26.76743117	17.87453301	24.90178386
	21:00	26.47001527	17.71773886	26.45814535
	21:15	25.87518347	16.30659152	29.57086834
	21:30	26.17259937	16.93376811	37.35267579
	21:45	25.57776757	21.01041599	29.57086834
	22:00	24.98293576	18.03132716	28.79268759
	22:15	26.76743117	16.93376811	28.79268759
	22:30	25.57776757	17.71773886	28.79268759
	22:45	26.76743117	15.99300322	29.57086834
	23:00	26.17259937	13.95467928	28.01450685
	23:15	26.47001527	14.26826758	28.79268759
	23:30	26.47001527	14.58185588	28.79268759
	23:45	25.87518347	14.11147343	28.79268759
	00:00	26.76743117	14.58185588	26.45814535
22.08.2010	00:15	25.87518347	14.26826758	28.01450685
	00:30	26.17259937	14.58185588	28.01450685
	00:45	26.17259937	14.11147343	27.2363261
	01:00	27.06484708	14.42506173	27.2363261
	01:15	25.87518347	14.89544417	25.67996461
	01:30	26.76743117	15.52262077	25.67996461
	01:45	26.17259937	15.05223832	27.2363261
	02:00	25.87518347	14.89544417	25.67996461
	02:15	26.76743117	15.05223832	26.45814535
	02:30	26.17259937	16.14979737	26.45814535
	02:45	26.17259937	14.73865002	27.2363261
	03:00	25.87518347	15.52262077	26.45814535
	03:15	26.47001527	15.05223832	26.45814535
	03:30	25.87518347	14.58185588	28.79268759
	03:45	26.76743117	14.42506173	27.2363261
	04:00	26.17259937	13.95467928	26.45814535
	04:15	26.47001527	14.42506173	31.90541057
	04:30	26.17259937	14.26826758	31.90541057
	04:45	26.17259937	14.11147343	31.12722983
	05:00	26.17259937	13.95467928	34.23995281
	05:15	26.17259937	14.73865002	32.68359132
	05:30	26.76743117	14.26826758	33.46177207
	05:45	25.28035166	14.26826758	34.23995281
	06:00	26.47001527	14.26826758	35.7963143
	06:15	28.25451068	14.26826758	37.35267579
	06:30	28.25451068	14.42506173	31.12722983
	06:45	28.84934249	12.54353194	25.67996461
	07:00	27.95709478	11.91635534	26.45814535
	07:15	29.44417429	12.38673779	21.01088013
	07:30	28.55192659	12.07314949	17.89815715
	07:45	29.44417429	12.38673779	18.6763379
	08:00	28.84934249	10.81879629	22.56724163
	08:15	28.55192659	11.44597289	19.45451864
	08:30	45.8020489	10.81879629	17.89815715
	08:45	46.6942966	12.22994364	18.6763379
	09:00	46.0994648	16.30659152	17.89815715
	09:15	46.99171251	12.70032608	17.89815715
	09:30	43.72013758	15.67941492	18.6763379
	09:45	40.74597857	13.01391438	19.45451864
	10:00	39.85373086	11.13238459	18.6763379
	10:15	41.34081037	11.44597289	17.89815715
	10:30	41.93564217	11.75956119	20.23269939
	10:45	37.77181955	10.97559044	19.45451864
	11:00	41.63822627	11.75956119	18.6763379
	11:15	40.74597857	11.60276704	18.6763379
	11:30	39.25889906	11.28917874	19.45451864
	11:45	41.63822627	11.60276704	17.89815715
	12:00	41.04339447	11.13238459	19.45451864
	12:15	36.87957184	11.91635534	20.23269939
	12:30	37.77181955	10.81879629	21.78906088
	12:45	38.96148315	10.97559044	17.89815715
	13:00	38.06923545	11.60276704	18.6763379
	13:15	34.79766053	12.07314949	20.23269939
	13:30	38.06923545	11.13238459	18.6763379
	13:45	37.47440364	10.97559044	19.45451864
	14:00	33.90541282	11.28917874	18.6763379
	14:15	37.47440364	11.75956119	18.6763379
	14:30	38.06923545	11.75956119	96.49441247
	14:45	35.98732413	10.81879629	153.3016069
	15:00	35.39249233	11.60276704	152.5234262
	15:15	38.06923545	11.75956119	151.7452454
	15:30	37.47440364	11.28917874	150.1888839
	15:45	33.31058102	11.13238459	50.58174847
	16:00	38.36665135	11.91635534	18.6763379
	16:15	37.47440364	11.91635534	20.23269939
	16:30	33.60799692	11.44597289	19.45451864
	16:45	35.39249233	12.07314949	21.78906088
	17:00	36.28474004	11.91635534	17.89815715
	17:15	35.98732413	12.38673779	18.6763379
	17:30	33.60799692	10.97559044	18.6763379
	17:45	36.58215594	11.13238459	18.6763379
	18:00	35.68990823	11.44597289	17.89815715
	18:15	34.20282872	12.07314949	18.6763379
	18:30	34.20282872	12.07314949	19.45451864
	18:45	36.87957184	11.60276704	21.78906088
	19:00	36.58215594	12.22994364	24.90178386
	19:15	34.20282872	13.48429683	26.45814535
	19:30	36.28474004	13.48429683	26.45814535
	19:45	37.77181955	12.70032608	24.12360312
	20:00	36.87957184	13.32750268	18.6763379
	20:15	34.50024462	13.48429683	18.6763379
	20:30	36.87957184	13.01391438	21.78906088
	20:45	37.77181955	13.64109098	26.45814535
	21:00	34.50024462	14.11147343	26.45814535
	21:15	36.58215594	14.42506173	33.46177207
	21:30	37.17698774	16.46338567	34.23995281
	21:45	36.87957184	16.46338567	29.57086834
	22:00	36.87957184	14.42506173	28.79268759
	22:15	39.55631496	18.8152979	28.01450685
	22:30	38.96148315	17.09056226	28.79268759
	22:45	36.87957184	14.11147343	27.2363261
	23:00	39.85373086	14.11147343	27.2363261
	23:15	39.85373086	14.89544417	28.01450685
	23:30	38.96148315	14.11147343	29.57086834
	23:45	37.47440364	13.79788513	31.12722983
	00:00	40.44856266	14.42506173	29.57086834
23.08.2010	00:15	39.55631496	14.58185588	28.01450685
	00:30	36.58215594	14.42506173	28.79268759
	00:45	39.25889906	13.79788513	28.01450685
	01:00	39.85373086	13.95467928	25.67996461
	01:15	36.87957184	14.42506173	26.45814535
	01:30	39.55631496	13.64109098	28.01450685
	01:45	39.85373086	14.26826758	25.67996461
	02:00	39.85373086	13.95467928	26.45814535
	02:15	37.17698774	14.42506173	25.67996461
	02:30	39.55631496	13.48429683	25.67996461
	02:45	39.25889906	13.95467928	26.45814535
	03:00	36.28474004	14.26826758	25.67996461
	03:15	40.15114676	14.58185588	25.67996461
	03:30	39.85373086	14.11147343	26.45814535
	03:45	36.28474004	13.64109098	25.67996461
	04:00	38.66406725	13.95467928	25.67996461
	04:15	51.75036694	13.95467928	31.90541057
	04:30	50.26328743	14.42506173	31.12722983
	04:45	48.77620792	13.95467928	31.90541057
	05:00	69.89273695	48.60618625	32.68359132
	05:15	82.08678893	87.6479294	31.90541057
	05:30	69.89273695	84.98242886	86.37806277
	05:45	62.45733941	90.78381238	174.312487
	06:00	62.75475531	93.76290122	172.7561255
	06:15	73.46172778	130.6095263	175.8688485
	06:30	72.56948007	138.762822	182.0942945
	06:45	72.27206417	148.7976476	180.537933
	07:00	78.22038221	162.4387386	189.0979212
	07:15	93.98342501	166.8289747	243.5705734
	07:30	90.71185009	171.3760051	245.9051156
	07:45	91.6040978	183.919537	245.1269349
	08:00	93.98342501	196.6198631	252.9087424
	08:15	98.14724764	192.5432152	242.7923927
	08:30	101.7162385	206.1843062	246.6832964
	08:45	97.55241584	214.0240137	227.2287777
	09:00	94.28084091	213.5536312	237.3451274
	09:15	97.25499993	227.6651046	242.7923927
	09:30	85.65577976	228.4490754	251.3523809
	09:45	97.84983174	164.7906508	248.2396579
	10:00	95.76792042	164.7906508	244.3487542
	10:15	82.08678893	210.2609541	235.7887659
	10:30	95.47050452	230.6441935	231.8978622
	10:45	100.8239908	235.5048121	243.5705734
	11:00	82.68162074	229.3898403	229.56332
	11:15	82.68162074	240.0518424	220.225151
	11:30	84.16870025	219.8253972	236.5669467
	11:45	87.73769107	202.1076583	212.4433436
	12:00	89.22477058	204.3027764	206.9960784
	12:15	96.95758403	220.6093679	233.4542237
	12:30	92.7937614	230.173811	247.4614771
	12:45	72.86689597	227.1947222	230.3415007
	13:00	86.25061156	221.5501328	235.7887659
	13:15	97.84983174	211.6721014	239.6796697
	13:30	89.22477058	216.0623376	238.1233082
	13:45	88.33252288	197.2470397	241.2360312
	14:00	94.57825682	174.8254764	236.5669467
	14:15	124.319847	159.773238	239.6796697
	14:30	102.0136544	154.2854428	238.9014889
	14:45	93.09117731	150.2087949	219.4469703
	15:00	105.2852293	150.5223832	221.7815125
	15:15	99.63432715	144.0938231	226.450597
	15:30	98.14724764	148.0136768	207.7742591
	15:45	95.17308862	149.8952066	210.1088013
	16:00	92.4963455	152.2471189	207.7742591
	16:15	91.30668189	149.7384125	219.4469703
	16:30	92.7937614	154.1286487	215.5560666
	16:45	99.03949534	152.8742955	218.6687895
	17:00	108.5568042	146.6025295	215.5560666
	17:15	103.5007339	147.3865002	214.7778858
	17:30	102.3110703	138.2924396	174.312487
	17:45	103.7981498	112.421405	78.59625532
	18:00	137.7035626	111.1670518	75.48353233
	18:15	130.8629969	138.6060279	70.03626711
	18:30	104.0955657	147.5432944	64.58900189
	18:45	101.7162385	140.3307635	58.36355593
	19:00	105.2852293	145.5049705	52.13810996
	19:15	109.151636	131.7070853	49.80356773
	19:30	110.9361314	134.52938	45.912664
	19:45	103.7981498	135.6269391	38.13085654
	20:00	104.6903975	136.5677039	35.01813356
	20:15	104.9878134	131.393497	31.90541057
	20:30	104.6903975	124.8081428	33.46177207
	20:45	104.0955657	129.1983789	34.23995281
	21:00	101.1214067	132.0206736	32.68359132
	21:15	101.4188226	122.926613	31.90541057
	21:30	100.229159	132.0206736	36.57449505
	21:45	96.66016813	124.024172	31.12722983
	22:00	102.3110703	109.7559044	30.34904908
	22:15	104.9878134	97.8395491	29.57086834
	22:30	107.3671406	97.05557835	29.57086834
	22:45	105.5826452	95.17404856	30.34904908
	23:00	103.203318	93.29251877	30.34904908
	23:15	102.3110703	93.60610707	30.34904908
	23:30	102.9059021	92.03816558	28.79268759
	23:45	106.4748929	92.03816558	28.79268759
	00:00	107.0697247	97.36916665	28.79268759
24.08.2010	00:15	105.2852293	97.36916665	27.2363261
	00:30	102.6084862	93.91969537	28.01450685
	00:45	99.03949534	96.11481346	27.2363261
	01:00	91.30668189	95.48763686	25.67996461
	01:15	89.81960238	93.91969537	26.45814535
	01:30	85.65577976	90.31342994	26.45814535
	01:45	81.78937303	85.60960546	24.90178386
	02:00	81.49195713	88.275106	24.90178386
	02:15	80.59970942	81.84654588	25.67996461
	02:30	79.41004582	79.02425119	25.67996461
	02:45	80.00487762	84.66884057	27.2363261
	03:00	78.22038221	84.82563471	28.01450685
	03:15	79.41004582	86.07998791	28.01450685
	03:30	82.97903664	83.10089907	28.01450685
	03:45	84.46611615	83.41448737	26.45814535
	04:00	80.89712533	84.04166397	24.90178386
	04:15	70.19015286	81.53295758	35.01813356
	04:30	73.16431188	85.76639961	31.90541057
	04:45	74.94880729	84.98242886	31.12722983
	05:00	74.94880729	83.57128152	33.46177207
	05:15	72.86689597	116.3412587	33.46177207
	05:30	78.22038221	134.2157917	85.59988203
	05:45	82.97903664	144.5642056	173.5343063
	06:00	78.81521401	133.1182327	171.9779448
	06:15	81.49195713	176.3934178	177.42521
	06:30	89.52218648	189.4073322	178.2033908
	06:45	101.4188226	199.5989519	182.8724752
	07:00	102.6084862	195.522304	190.6542827
	07:15	93.68600911	204.1459823	242.7923927
	07:30	102.9059021	218.2574557	250.5742001
	07:45	106.7723088	228.7626637	249.7960194
	08:00	103.7981498	213.7104254	242.0142119
	08:15	106.177477	207.7522477	226.450597
	08:30	112.7206268	223.2748685	238.1233082
	08:45	112.4232109	239.4246658	252.9087424
	09:00	114.5051222	241.9333722	238.1233082
	09:15	103.203318	241.1494015	238.9014889
	09:30	105.2852293	217.4734849	231.1196815
	09:45	94.28084091	151.4631481	231.1196815
	10:00	103.203318	152.8742955	227.2287777
	10:15	91.6040978	207.9090418	218.6687895
	10:30	99.33691125	242.717343	224.8942355
	10:45	107.3671406	225.7835748	229.56332
	11:00	95.17308862	241.9333722	225.6724163
	11:15	99.93174305	240.5222249	235.0105852
	11:30	93.98342501	226.5675456	221.0033318
	11:45	102.3110703	222.1773094	202.3269939
	12:00	109.4490519	209.3201892	188.3197405
	12:15	100.5265749	193.327186	231.8978622
	12:30	95.47050452	199.7557461	248.2396579
	12:45	89.81960238	205.8707179	249.0178386
	13:00	89.81960238	210.2609541	252.9087424
	13:15	94.28084091	221.706927	245.1269349
	13:30	108.5568042	226.0971631	239.6796697
	13:45	108.2593883	215.435161	247.4614771
	14:00	96.36275223	201.6372759	246.6832964
	14:15	92.1989296	185.6442726	246.6832964
	14:30	113.0180427	164.947445	217.1124281
	14:45	127.5914219	168.2401221	217.1124281
	15:00	110.0438837	170.7488285	227.2287777
	15:15	109.7464678	150.5223832	217.1124281
	15:30	106.7723088	152.0903247	196.1015479
	15:45	100.5265749	152.8742955	196.8797287
	16:00	102.6084862	148.0136768	214.7778858
	16:15	104.6903975	153.5014721	230.3415007
	16:30	104.0955657	151.4631481	228.7851392
	16:45	109.151636	149.5816183	229.56332
	17:00	102.9059021	142.9962641	228.0069585
	17:15	102.3110703	144.4074114	206.9960784
	17:30	102.0136544	138.9196162	85.59988203
	17:45	103.5007339	112.2646108	83.26533979
	18:00	102.6084862	109.285522	87.15624352
	18:15	100.8239908	132.4910561	84.04352054
	18:30	88.92735468	149.5816183	79.37443606
	18:45	78.51779811	138.6060279	71.59262861
	19:00	75.24622319	133.2750268	67.70172488
	19:15	78.22038221	136.4109098	60.69809817
	19:30	78.22038221	141.1147343	56.80719444
	19:45	75.54363909	138.1356454	49.80356773
	20:00	77.0307186	136.5677039	45.13448325
	20:15	78.51779811	135.3133508	38.13085654
	20:30	78.81521401	139.2332045	36.57449505
	20:45	77.3281345	140.1739694	36.57449505
	21:00	73.16431188	140.0171752	36.57449505
	21:15	85.65577976	137.3516747	40.46539878
	21:30	119.2637767	134.3725859	41.24357952
	21:45	92.4963455	131.8638795	36.57449505
	22:00	88.33252288	114.9301114	31.90541057
	22:15	85.35836386	103.1705502	30.34904908
	22:30	81.78937303	102.5433736	30.34904908
	22:45	86.25061156	100.3482555	31.12722983
	23:00	83.57386844	101.7594028	31.12722983
	23:15	90.11701829	97.68275495	31.90541057
	23:30	106.4748929	94.07648952	31.90541057
	23:45	95.76792042	93.13572462	28.79268759
	00:00	96.95758403	92.82213632	30.34904908
25.08.2010	00:15	96.66016813	93.91969537	29.57086834
	00:30	96.36275223	93.76290122	28.79268759
	00:45	96.06533633	89.05907674	28.79268759
	01:00	95.47050452	91.72457728	28.79268759
	01:15	96.66016813	91.56778313	25.67996461
	01:30	99.63432715	90.62701823	27.2363261
	01:45	103.5007339	90.78381238	28.01450685
	02:00	101.4188226	87.6479294	28.01450685
	02:15	100.229159	80.43539854	26.45814535
	02:30	99.03949534	76.20195651	28.01450685
	02:45	97.84983174	81.68975173	28.79268759
	03:00	96.36275223	88.5886943	29.57086834
	03:15	101.1214067	87.80472355	28.79268759
	03:30	102.3110703	84.98242886	28.01450685
	03:45	104.9878134	87.6479294	28.01450685
	04:00	100.229159	89.37266504	27.2363261
	04:15	101.7162385	86.39357621	33.46177207
	04:30	103.7981498	84.51204642	32.68359132
	04:45	102.9059021	87.6479294	35.01813356
	05:00	105.2852293	105.3656683	35.01813356
	05:15	104.9878134	116.1844646	34.23995281
	05:30	104.9878134	120.4179066	83.26533979
	05:45	103.5007339	122.6130247	174.312487
	06:00	106.4748929	123.3969954	171.9779448
	06:15	107.3671406	167.9265338	178.2033908
	06:30	118.0741131	192.7000094	184.4288367
	06:45	114.2077063	187.5258024	180.537933
	07:00	104.6903975	190.0345088	192.2106442
	07:15	112.125795	228.7626637	240.4578504
	07:30	104.6903975	235.6616062	248.2396579
	07:45	108.8542201	233.6232823	249.7960194
	08:00	103.7981498	218.1006615	241.2360312
	08:15	104.9878134	235.6616062	238.1233082
	08:30	98.74207944	221.2365445	226.450597
	08:45	107.3671406	210.5745424	242.0142119
	09:00	102.6084862	236.7591653	245.9051156
	09:15	113.3154586	226.2539573	243.5705734
	09:30	99.93174305	218.7278381	231.8978622
	09:45	113.6128745	150.2087949	238.1233082
	10:00	96.66016813	150.0520008	236.5669467
	10:15	93.38859321	197.7174221	238.9014889
	10:30	96.95758403	210.1041599	220.225151
	10:45	103.5007339	218.4142498	224.8942355
	11:00	96.95758403	218.4142498	221.7815125
	11:15	107.3671406	220.4525738	255.2432846
	11:30	99.93174305	218.7278381	242.7923927
	11:45	107.0697247	229.076252	214.7778858
	12:00	106.4748929	216.3759259	210.8869821
	12:15	113.6128745	242.5605488	241.2360312
	12:30	99.63432715	232.5257233	235.0105852
	12:45	94.57825682	238.9542834	235.0105852
	13:00	107.6645565	230.8009876	230.3415007
	13:15	115.099954	241.6197839	240.4578504
	13:30	110.3412996	242.717343	242.0142119
	13:45	109.7464678	219.668603	249.0178386
	14:00	106.4748929	185.6442726	253.6869231
	14:15	96.95758403	164.4770625	247.4614771
	14:30	90.11701829	167.6129455	231.8978622
	14:45	96.95758403	169.4944753	214.7778858
	15:00	92.4963455	164.6338567	192.9888249
	15:15	84.46611615	162.1251503	195.3233672
	15:30	96.06533633	164.4770625	206.2178976
	15:45	83.87128435	161.0275912	186.763379
	16:00	89.22477058	165.1042391	181.3161137
	16:15	93.68600911	163.2227093	183.650656
	16:30	91.9015137	157.2645316	182.8724752
	16:45	84.46611615	156.0101784	187.5415597
	17:00	96.66016813	160.7140029	206.9960784
	17:15	94.87567272	160.7140029	231.8978622
	17:30	101.7162385	152.8742955	173.5343063
	17:45	124.0224311	121.5154656	89.49078576
	18:00	92.1989296	117.9092002	87.93442426
	18:15	91.9015137	146.2889412	84.82170128
	18:30	84.76353205	152.7175013	81.7089783
	18:45	74.05655958	155.0694136	77.03989383
	19:00	84.46611615	152.403913	74.70535159
	19:15	86.25061156	152.0903247	70.03626711
	19:30	79.11262991	142.6826758	66.92354413
	19:45	90.11701829	153.0310896	65.36718264
	20:00	76.1384709	148.3272651	61.47627891
	20:15	72.86689597	149.26803	60.69809817
	20:30	71.97464827	149.4248242	62.25445966
	20:45	88.03510697	148.6408534	58.36355593
	21:00	99.93174305	145.9753529	56.80719444
	21:15	91.00926599	140.6443518	53.69447145
	21:30	100.229159	146.2889412	51.35992922
	21:45	89.22477058	135.7837332	45.13448325
	22:00	85.95319566	122.2994364	42.02176027
	22:15	106.7723088	95.95801931	32.68359132
	22:30	96.06533633	99.87787304	31.90541057
	22:45	88.33252288	105.6792566	31.90541057
	23:00	90.41443419	105.6792566	28.01450685
	23:15	94.28084091	102.3865794	28.79268759
	23:30	92.7937614	102.7001677	29.57086834
	23:45	82.68162074	93.29251877	28.01450685
	00:00	87.44027517	92.82213632	27.2363261
26.08.2010	00:15	86.54802746	97.36916665	28.01450685
	00:30	87.44027517	96.5851959	28.01450685
	00:45	84.16870025	94.54687196	28.01450685
	01:00	85.95319566	92.97893047	25.67996461
	01:15	88.03510697	91.25419483	25.67996461
	01:30	88.03510697	92.82213632	25.67996461
	01:45	87.73769107	96.74199005	26.45814535
	02:00	85.65577976	91.25419483	25.67996461
	02:15	86.84544337	83.41448737	26.45814535
	02:30	86.54802746	77.769898	25.67996461
	02:45	87.14285927	80.43539854	26.45814535
	03:00	86.54802746	86.23678206	25.67996461
	03:15	86.84544337	85.92319376	26.45814535
	03:30	87.44027517	84.19845812	25.67996461
	03:45	86.54802746	80.90578098	26.45814535
	04:00	86.25061156	78.3970746	24.90178386
	04:15	85.06094795	85.13922301	31.12722983
	04:30	85.06094795	83.57128152	32.68359132
	04:45	86.54802746	85.29601716	32.68359132
	05:00	88.33252288	91.09740068	32.68359132
	05:15	83.87128435	111.9510225	33.46177207
	05:30	76.7333027	123.7105837	83.26533979
	05:45	80.59970942	129.6687614	176.6470293
	06:00	81.49195713	148.3272651	171.1997641
	06:15	84.16870025	198.9717753	178.2033908
	06:30	95.76792042	218.8846323	185.2070175
	06:45	110.3412996	232.5257233	185.9851982
	07:00	120.7508562	236.6023711	192.9888249
	07:15	109.7464678	211.3585131	234.2324045
	07:30	112.4232109	206.027512	256.0214653
	07:45	116.8844495	208.8498067	250.5742001
	08:00	116.5870336	227.5083105	243.5705734
	08:15	99.03949534	238.3271068	224.1160548
	08:30	97.25499993	238.7974892	228.0069585
	08:45	101.1214067	238.0135185	245.9051156
	09:00	99.93174305	246.4804025	238.1233082
	09:15	96.36275223	243.3445196	233.4542237
	09:30	107.6645565	238.7974892	228.0069585
	09:45	108.5568042	172.4735641	231.8978622
	10:00	102.0136544	150.5223832	229.56332
	10:15	94.87567272	196.6198631	231.1196815
	10:30	113.9102904	222.9612802	233.4542237
	10:45	115.6947859	235.5048121	231.1196815
	11:00	116.2896177	222.3341036	238.1233082
	11:15	113.9102904	219.0414264	240.4578504
	11:30	106.177477	225.940369	228.7851392
	11:45	107.6645565	209.163395	205.4397169
	12:00	100.229159	208.6930126	196.8797287
	12:15	107.9619724	212.1424839	231.8978622
	12:30	111.2335473	200.696511	242.7923927
	12:45	97.84983174	216.6895142	251.3523809
	13:00	114.2077063	218.4142498	246.6832964
	13:15	112.4232109	225.1563982	241.2360312
	13:30	108.5568042	190.6616854	242.0142119
	13:45	99.33691125	184.7035078	249.7960194
	14:00	89.22477058	179.686095	241.2360312
	14:15	90.11701829	166.045004	239.6796697
	14:30	92.4963455	161.0275912	232.676043
	14:45	99.03949534	162.1251503	238.1233082
	15:00	99.63432715	163.8498859	228.7851392
	15:15	99.33691125	161.4979737	221.7815125
	15:30	113.6128745	148.4840593	210.1088013
	15:45	96.66016813	146.4457353	196.8797287
	16:00	99.63432715	146.132147	185.9851982
	16:15	93.09117731	141.5851167	196.1015479
	16:30	92.7937614	146.132147	200.7706324
	16:45	97.55241584	143.6234407	198.4360902
	17:00	109.151636	143.937029	213.2215243
	17:15	106.177477	135.6269391	234.2324045
	17:30	113.6128745	128.1008199	233.4542237
	17:45	96.36275223	110.6966693	228.7851392
	18:00	85.35836386	109.285522	224.1160548
	18:15	85.06094795	135.1565566	223.337874
	18:30	86.54802746	139.8603811	221.7815125
	18:45	89.22477058	136.4109098	217.8906088
	19:00	113.0180427	141.4283226	216.3342473
	19:15	99.93174305	138.2924396	117.5052926
	19:30	88.62993878	139.3899986	81.7089783
	19:45	87.73769107	136.2541157	77.03989383
	20:00	96.36275223	133.2750268	71.59262861
	20:15	104.9878134	136.7244981	69.25808637
	20:30	90.41443419	137.5084688	67.70172488
	20:45	103.7981498	141.4283226	63.0326404
	21:00	90.71185009	132.8046444	62.25445966
	21:15	93.09117731	132.9614385	60.69809817
	21:30	91.30668189	138.1356454	57.58537518
	21:45	88.92735468	134.2157917	47.46902549
	22:00	87.73769107	110.0694927	44.35630251
	22:15	91.30668189	100.0346672	41.24357952
	22:30	89.81960238	95.17404856	38.90903729
	22:45	90.11701829	94.07648952	36.57449505
	23:00	87.73769107	93.29251877	32.68359132
	23:15	82.97903664	94.54687196	35.01813356
	23:30	75.54363909	90.94060653	37.35267579
	23:45	82.38420484	94.39007782	33.46177207
	00:00	81.78937303	93.13572462	33.46177207
27.08.2010	00:15	80.00487762	94.70366611	29.57086834
	00:30	79.70746172	92.97893047	29.57086834
	00:45	79.11262991	89.68625334	28.01450685
	01:00	86.54802746	87.6479294	29.57086834
	01:15	84.46611615	89.21587089	28.01450685
	01:30	86.25061156	85.76639961	25.67996461
	01:45	88.62993878	87.9615177	25.67996461
	02:00	92.7937614	83.57128152	26.45814535
	02:15	89.52218648	77.1427214	25.67996461
	02:30	86.84544337	76.20195651	26.45814535
	02:45	85.95319566	80.90578098	25.67996461
	03:00	82.97903664	84.04166397	25.67996461
	03:15	80.89712533	82.63051663	26.45814535
	03:30	82.97903664	81.68975173	26.45814535
	03:45	83.57386844	83.41448737	25.67996461
	04:00	85.35836386	82.47372248	25.67996461
	04:15	85.06094795	84.98242886	31.12722983
	04:30	83.27645254	83.41448737	32.68359132
	04:45	82.97903664	84.04166397	34.23995281
	05:00	85.06094795	88.11831185	34.23995281
	05:15	84.16870025	110.0694927	34.23995281
	05:30	88.92735468	121.2018773	84.04352054
	05:45	90.71185009	122.1426422	174.312487
	06:00	86.84544337	141.898705	171.1997641
	06:15	86.54802746	164.6338567	178.2033908
	06:30	89.22477058	204.6163647	176.6470293
	06:45	91.9015137	211.9856897	171.1997641
	07:00	108.5568042	209.4769833	178.9815715
	07:15	109.7464678	224.0588392	235.0105852
	07:30	95.17308862	206.8114828	230.3415007
